date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:35:42	17802/17802	---M--	200	added ('OK')	application/javascript	etag:%224e032b6-458a-54f7490576300%22	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact-recaptcha/js/additional-methods.min.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact-recaptcha/js/additional-methods.min.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/classic-onepage-restaurant.html)
15:35:43	697/697	---MC-	200	added ('OK')	text/javascript	date:Fri,%2017%20Nov%202017%2012:05:42%20GMT	https://www.google.com/recaptcha/api.js	D:/web_templates/assan3.5_classic-template/www.google.com/recaptcha/api.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/classic-onepage-restaurant.html)
15:35:45	69947/69947	---M--	200	added ('OK')	text/css	etag:%224e0255d-1113b-55d7db6292c00%22	http://bootstraplovers.com/assan3.5/classic-template/html/css/shop-style.css	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/css/shop-style.css	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-home.html)
15:35:47	106468/106468	---M--	200	added ('OK')	image/jpeg	etag:%224e026d5-19fe4-55b5de1af4700%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/resto/chef3.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/resto/chef3.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/classic-onepage-restaurant.html)
15:35:56	40728/40728	---M--	200	added ('OK')	image/jpeg	etag:%224e02702-9f18-553765c93f500%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/shop/p4.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/shop/p4.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-home.html)
15:36:04	46373/46373	---M--	200	added ('OK')	image/jpeg	etag:%224e02703-b525-553765d4b1000%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/shop/p5.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/shop/p5.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-home.html)
15:36:15	57870/57870	---M--	200	added ('OK')	image/jpeg	etag:%224e02704-e20e-553765dc52200%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/shop/p6.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/shop/p6.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-home.html)
15:36:28	75610/75610	---M--	200	added ('OK')	image/jpeg	etag:%224e02705-1275a-553765e5db880%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/shop/p7.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/shop/p7.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-home.html)
15:36:34	311384/311384	---M--	200	added ('OK')	image/jpeg	etag:%224e026fb-4c058-55376eba10d00%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/shop/bg2.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/shop/bg2.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-home.html)
15:36:36	81091/81091	---M--	200	added ('OK')	text/css	etag:%224e032fa-13cc3-55b51f9624980%22	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/smart-formsUI.css	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/smart-formsUI.css	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-item.html)
15:36:44	79630/79630	---M--	200	added ('OK')	image/jpeg	etag:%224e02706-1370e-553765f51dc80%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/shop/p8.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/shop/p8.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-home.html)
15:36:44	353374/353374	---M--	200	added ('OK')	image/jpeg	etag:%224e026fc-5645e-55376f065c100%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/shop/bg3.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/shop/bg3.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-home.html)
15:36:49	77029/77029	---M--	200	added ('OK')	image/jpeg	etag:%224e02708-12ce5-5537665e05400%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/shop/product1.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/shop/product1.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-item.html)
15:36:54	54031/54031	---M--	200	added ('OK')	image/jpeg	etag:%224e0270a-d30f-5537667aa1780%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/shop/product3.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/shop/product3.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-item.html)
15:36:54	851/851	---M--	200	added ('OK')	application/javascript	etag:%224e02725-353-55389eceaf780%22	http://bootstraplovers.com/assan3.5/classic-template/html/js/cube-thumb-slider.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/js/cube-thumb-slider.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-item.html)
15:36:55	74406/74406	---M--	200	added ('OK')	image/jpeg	etag:%224e02709-122a6-5537667118100%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/shop/product2.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/shop/product2.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-item.html)
15:37:04	92711/92711	---M--	200	added ('OK')	image/jpeg	etag:%224e0270b-16a27-5537668613280%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/shop/product4.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/shop/product4.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-item.html)
15:37:06	78249/78249	---M--	200	added ('OK')	text/css	etag:%224e0323e-131a9-551f02ab41880%22	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact/css/smart-forms.css	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact/css/smart-forms.css	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-contact-basic.html)
15:37:08	2073/2073	---MC-	200	added ('OK')	image/png	date:Fri,%2017%20Nov%202017%2012:07:06%20GMT	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact/php/captcha/captcha.php?<?php%20echo%20time();?>	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact/php/captcha/captcha00e0.png	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-contact-basic.html)
15:37:11	16608/16608	---M--	200	added ('OK')	application/javascript	etag:%224e03259-40e0-54f7299dfcb80%22	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact/js/jquery.form.min.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact/js/jquery.form.min.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-contact-basic.html)
15:37:15	23073/23073	---M--	200	added ('OK')	application/javascript	etag:%224e0325c-5a21-54f748e6f1b00%22	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact/js/jquery.validate.min.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact/js/jquery.validate.min.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-contact-basic.html)
15:37:16	136069/136069	---M--	200	added ('OK')	image/jpeg	etag:%224e02630-21385-55d19b1329100%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/bg8.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/bg8.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-about.html)
15:37:18	3868/3868	---M--	200	added ('OK')	application/javascript	etag:%224e0325d-f1c-553bfe0630d00%22	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact/js/smart-form.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact/js/smart-form.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-contact-basic.html)
15:37:19	17802/17802	---M--	200	added ('OK')	application/javascript	etag:%224e03255-458a-54f7490576300%22	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact/js/additional-methods.min.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact/js/additional-methods.min.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-contact-basic.html)
15:37:20	78249/78249	---M--	200	added ('OK')	text/css	etag:%224e032a7-131a9-551f02ab41880%22	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact-recaptcha/css/smart-forms.css	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/contact-recaptcha/css/smart-forms.css	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-contact-advanced.html)
15:37:21	606042/606042	---M--	200	added ('OK')	image/jpeg	etag:%224e026fa-93f5a-55376ea32d700%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/shop/bg1.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/shop/bg1.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/shop-home.html)
15:37:25	170392/170392	---M--	200	added ('OK')	image/jpeg	etag:%224e0270f-29998-553a9eea62e80%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/sketch2.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/sketch2.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-service-alt.html)
15:37:48	173609/173609	---M--	200	added ('OK')	image/jpeg	etag:%224e0262f-2a629-550ae25aa4280%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/bg7.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/bg7.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-career.html)
15:37:49	140663/140663	---M--	200	added ('OK')	image/jpeg	etag:%224e0263b-22577-5505e086c0c80%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/contained2.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/contained2.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-office.html)
15:37:50	180674/180674	---M--	200	added ('OK')	image/jpeg	etag:%224e0263a-2c1c2-5505ddbb7f500%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/contained1.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/contained1.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-office.html)
15:37:52	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Nov%202017%2012:07:51%20GMT	http://bootstraplovers.com/assan3.5/classic-template/html/inddex.html	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/inddex.15b.delayed	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-maintenence.html)
15:38:02	278907/278907	---M--	200	added ('OK')	image/jpeg	etag:%224e02627-4417b-552f4ed66fa00%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/bg14.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/bg14.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-clients.html)
15:38:04	69301/69301	---M--	200	added ('OK')	image/jpeg	etag:%224e02653-10eb5-54fab7cb82c80%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/img16.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/img16.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-grid-6.html)
15:38:05	2787/2787	---M-Z	200	added ('OK')	text/html	etag:%224e00aea-ae3-5536d9f238880-gzip%22	http://bootstraplovers.com/assan3.5/classic-template/html/ajax-load-more/loadMore.html	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/ajax-load-more/loadMore.html	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-ajax-load.html)
15:38:06	956/956	---M--	200	added ('OK')	application/javascript	etag:%224e02728-3bc-5536dcac4f780%22	http://bootstraplovers.com/assan3.5/classic-template/html/js/folio-load-more.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/js/folio-load-more.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-ajax-load.html)
15:38:07	7723/7723	---M-Z	200	added ('OK')	text/html	etag:%224e00ac9-1e2b-5536e7bcb9200-gzip%22	http://bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/project1.html	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/project1.html	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-ajax-modal.html)
15:38:07	7796/7796	---M-Z	200	added ('OK')	text/html	etag:%224e00ad2-1e74-5536e8aef4d80-gzip%22	http://bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/project2.html	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/project2.html	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-ajax-modal.html)
15:38:08	7777/7777	---M-Z	200	added ('OK')	text/html	etag:%224e00ad8-1e61-5536e8c01f600-gzip%22	http://bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/project3.html	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/project3.html	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-ajax-modal.html)
15:38:08	7818/7818	---M-Z	200	added ('OK')	text/html	etag:%224e00add-1e8a-5536e8cf61a00-gzip%22	http://bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/project4.html	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/project4.html	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-ajax-modal.html)
15:38:08	7671/7671	---M-Z	200	added ('OK')	text/html	etag:%224e00adf-1df7-5536e8dea3e00-gzip%22	http://bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/project6.html	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/project6.html	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-ajax-modal.html)
15:38:09	7863/7863	---M-Z	200	added ('OK')	text/html	etag:%224e00ae0-1eb7-5536e8efce680-gzip%22	http://bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/project7.html	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/project7.html	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-ajax-modal.html)
15:38:10	7889/7889	---M-Z	200	added ('OK')	text/html	etag:%224e00ae3-1ed1-5536e906b1c80-gzip%22	http://bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/project8.html	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/project8.html	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-ajax-modal.html)
15:38:11	3291/3291	---M-Z	200	added ('OK')	text/html	etag:%224e00ab2-cdb-5536e31e2ac00-gzip%22	http://bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/loadMore.html	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/ajax-juicy-projects/loadMore.html	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-ajax-modal.html)
15:38:12	144514/144514	---M--	200	added ('OK')	image/jpeg	etag:%224e02624-23482-550deb4b0ca00%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/bg11.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/bg11.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-fpassword.html)
15:38:12	2190/2190	---M--	200	added ('OK')	application/javascript	etag:%224e02727-88e-5536e1b5ad980%22	http://bootstraplovers.com/assan3.5/classic-template/html/js/folio-ajax-juicy.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/js/folio-ajax-juicy.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-ajax-modal.html)
15:38:13	71412/71412	---M--	200	added ('OK')	image/jpeg	etag:%224e0264d-116f4-5194f3a03ed80%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/img10.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/img10.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-ajax-load.html)
15:38:19	26403/26403	---M--	200	added ('OK')	image/jpeg	etag:%224e026be-6723-54fbc5e887380%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/masonry/mas2.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/masonry/mas2.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-masonry-2.html)
15:38:23	45011/45011	---M--	200	added ('OK')	image/jpeg	etag:%224e026bf-afd3-54fbc61c06d00%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/masonry/mas3.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/masonry/mas3.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-masonry-2.html)
15:38:34	131411/131411	---M--	200	added ('OK')	image/jpeg	etag:%224e026bd-20153-54fbc57245c80%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/masonry/mas1.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/masonry/mas1.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/folio-masonry-2.html)
15:38:35	84557/84557	---M--	200	added ('OK')	image/jpeg	etag:%224e02628-14a4d-55d69c5bcfe80%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/bg15.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/bg15.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/header-after-hero.html)
15:38:40	374236/374236	---M--	200	added ('OK')	image/jpeg	etag:%224e02629-5b5dc-5505d80e19000%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/bg16.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/bg16.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/page-custom-header.html)
15:38:53	110625/110625	---M--	200	added ('OK')	image/png	etag:%224e026f4-1b021-553c2872a2400%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_penpot.png	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_penpot.png	(from http://bootstraplovers.com/assan3.5/classic-template/html/slider-text.html)
15:39:05	257992/257992	---M--	200	added ('OK')	image/jpeg	etag:%224e026eb-3efc8-54a5a9e3f1680%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/art2.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/art2.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/slider-particle.html)
15:39:07	209341/209341	---M--	200	added ('OK')	image/jpeg	etag:%224e026f6-331bd-54a5a9e3f1680%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/imagegallery7.jpg	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/imagegallery7.jpg	(from http://bootstraplovers.com/assan3.5/classic-template/html/slider-particle.html)
15:39:08	17111/17111	---M--	200	added ('OK')	image/png	etag:%224e026f0-42d7-553c28b37bd00%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_marker.png	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_marker.png	(from http://bootstraplovers.com/assan3.5/classic-template/html/slider-text.html)
15:39:09	2276/2276	---M--	200	added ('OK')	image/png	etag:%224e026f1-8e4-553c287672d00%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_paperclip.png	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_paperclip.png	(from http://bootstraplovers.com/assan3.5/classic-template/html/slider-text.html)
15:39:11	23394/23394	---M--	200	added ('OK')	image/png	etag:%224e026ee-5b62-553c2881e4800%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_edding.png	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_edding.png	(from http://bootstraplovers.com/assan3.5/classic-template/html/slider-text.html)
15:39:11	107365/107365	---M--	200	added ('OK')	image/png	etag:%224e026f2-1a365-553c28b74c600%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_papers.png	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_papers.png	(from http://bootstraplovers.com/assan3.5/classic-template/html/slider-text.html)
15:39:12	202828/202828	---M--	200	added ('OK')	image/png	etag:%224e026ef-3184c-553c289c98700%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_flowerpot.png	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_flowerpot.png	(from http://bootstraplovers.com/assan3.5/classic-template/html/slider-text.html)
15:39:14	7255/7255	---M--	200	added ('OK')	application/javascript	etag:%224e0280f-1c57-54a59b5ab4b00%22	http://bootstraplovers.com/assan3.5/classic-template/html/revolution/revolution-addons/slicey/js/revolution.addon.slicey.min.js?ver=1.0.0	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/revolution/revolution-addons/slicey/js/revolution.addon.slicey.min8a54.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/slider-kenburns.html)
15:39:16	37186/37186	---M--	200	added ('OK')	image/png	etag:%224e026f3-9142-553c28a069000%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_pen.png	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_pen.png	(from http://bootstraplovers.com/assan3.5/classic-template/html/slider-text.html)
15:39:17	3624/3624	---M--	200	added ('OK')	application/javascript	etag:%224e02722-e28-5531dc5213c80%22	http://bootstraplovers.com/assan3.5/classic-template/html/js/chart.custom.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/js/chart.custom.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/shortcode-charts.html)
15:39:19	3823/3823	---M--	200	added ('OK')	application/javascript	etag:%224e02729-eef-54db1a77b9e80%22	http://bootstraplovers.com/assan3.5/classic-template/html/js/gmaps-custom.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/js/gmaps-custom.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/shortcode-gmap.html)
15:39:22	78249/78249	---M--	200	added ('OK')	text/css	etag:%224e031d5-131a9-551f02ab41880%22	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/booking/css/smart-forms.css	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/booking/css/smart-forms.css	(from http://bootstraplovers.com/assan3.5/classic-template/html/classic-restaurant-reservation.html)
15:39:23	3051/3051	---M--	200	added ('OK')	image/png	etag:%224e026e2-beb-55b5f69e21c00%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/resto/logo.png	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/resto/logo.png	(from http://bootstraplovers.com/assan3.5/classic-template/html/classic-restaurant-reservation.html)
15:39:23	2355/2355	---MC-	200	added ('OK')	image/png	date:Fri,%2017%20Nov%202017%2012:09:22%20GMT	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/booking/php/captcha/captcha.php?<?php%20echo%20time();?>	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/booking/php/captcha/captcha00e0.png	(from http://bootstraplovers.com/assan3.5/classic-template/html/classic-restaurant-reservation.html)
15:39:25	4330/4330	---M--	200	added ('OK')	application/javascript	etag:%224e031f1-10ea-54f72e4614800%22	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/booking/js/jquery.maskedinput.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/booking/js/jquery.maskedinput.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/classic-restaurant-reservation.html)
15:39:28	16608/16608	---M--	200	added ('OK')	application/javascript	etag:%224e031f0-40e0-54f7299dfcb80%22	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/booking/js/jquery.form.min.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/booking/js/jquery.form.min.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/classic-restaurant-reservation.html)
15:39:29	146911/146911	---M--	200	added ('OK')	image/png	etag:%224e026f5-23ddf-553c289ab0280%22	http://bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_tablet.png	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/rev-images/header_tablet.png	(from http://bootstraplovers.com/assan3.5/classic-template/html/slider-text.html)
15:39:32	23073/23073	---M--	200	added ('OK')	application/javascript	etag:%224e031f3-5a21-54f748e6f1b00%22	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/booking/js/jquery.validate.min.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/booking/js/jquery.validate.min.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/classic-restaurant-reservation.html)
15:39:33	17802/17802	---M--	200	added ('OK')	application/javascript	etag:%224e031ec-458a-54f7490576300%22	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/booking/js/additional-methods.min.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/booking/js/additional-methods.min.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/classic-restaurant-reservation.html)
15:39:33	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Nov%202017%2012:09:33%20GMT	http://bootstraplovers.com/assan3.5/classic-template/html/images/dark.png	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/images/dark.png	(from http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/smart-formsUI.css)
15:39:34	4998/4998	---M--	200	added ('OK')	application/javascript	etag:%224e031f4-1386-55b5227fea900%22	http://bootstraplovers.com/assan3.5/classic-template/html/smart-form/booking/js/smart-form.js	D:/web_templates/assan3.5_classic-template/bootstraplovers.com/assan3.5/classic-template/html/smart-form/booking/js/smart-form.js	(from http://bootstraplovers.com/assan3.5/classic-template/html/classic-restaurant-reservation.html)
